"","plantID","tier","projectNumber","sampleUniqueID","sampleID","product","flavorName","fatLevel","size","container","dateProcessed","dateCode","sampleDay","test","greaterThanLessThan","dataValue","countability"
"1663",20,1,512,7113,"66-1","Single Serve","Strawberry","1%","Pt","Plastic","2023-07-10","2023-07-29","DI","SPC","NULL","40","E"
"1664",20,1,512,7113,"66-1","Single Serve","Strawberry","1%","Pt","Plastic","2023-07-10","2023-07-29","DI","CVTA","<","20","E"
"1665",20,1,512,7113,"66-1","Single Serve","Strawberry","1%","Pt","Plastic","2023-07-10","2023-07-29","D7","SPC","NULL","380","E"
"1666",20,1,512,7113,"66-1","Single Serve","Strawberry","1%","Pt","Plastic","2023-07-10","2023-07-29","D7","CVTA","<","20","E"
"1667",20,1,512,7113,"66-1","Single Serve","Strawberry","1%","Pt","Plastic","2023-07-10","2023-07-29","D14","SPC",">","400000","E"
"1668",20,1,512,7113,"66-1","Single Serve","Strawberry","1%","Pt","Plastic","2023-07-10","2023-07-29","D14","CVTA","<","20","E"
"1669",20,1,512,7113,"66-1","Single Serve","Strawberry","1%","Pt","Plastic","2023-07-10","2023-07-29","D21","SPC","NULL","3100000000","NULL"
"1670",20,1,512,7113,"66-1","Single Serve","Strawberry","1%","Pt","Plastic","2023-07-10","2023-07-29","D21","CVTA","<","20","E"
"1671",4,3,513,7117,"11","Core","White","Whole","½ Gal","Plastic","2023-08-21","2023-09-07","DI","SPC","NULL","880","NULL"
"1672",4,3,513,7117,"11","Core","White","Whole","½ Gal","Plastic","2023-08-21","2023-09-07","DI","CVTA","<","20","E"
"1673",4,3,513,7117,"11","Core","White","Whole","½ Gal","Plastic","2023-08-21","2023-09-07","D7","SPC","NULL","240","E"
"1674",4,3,513,7117,"11","Core","White","Whole","½ Gal","Plastic","2023-08-21","2023-09-07","D7","CVTA","<","20","E"
"1675",4,3,513,7117,"11","Core","White","Whole","½ Gal","Plastic","2023-08-21","2023-09-07","D14","SPC","NULL","120","E"
"1676",4,3,513,7117,"11","Core","White","Whole","½ Gal","Plastic","2023-08-21","2023-09-07","D14","CVTA","<","20","E"
"1677",4,3,513,7125,"11-1","Single Serve","White","Whole","Pt","Plastic","2023-08-23","2023-09-09","DI","SPC","NULL","50","E"
"1678",4,3,513,7125,"11-1","Single Serve","White","Whole","Pt","Plastic","2023-08-23","2023-09-09","DI","CVTA","<","20","E"
"1679",4,3,513,7125,"11-1","Single Serve","White","Whole","Pt","Plastic","2023-08-23","2023-09-09","D7","SPC","NULL","1200000","NULL"
"1680",4,3,513,7125,"11-1","Single Serve","White","Whole","Pt","Plastic","2023-08-23","2023-09-09","D7","CVTA","NULL","1200000","NULL"
"1681",4,3,513,7125,"11-1","Single Serve","White","Whole","Pt","Plastic","2023-08-23","2023-09-09","D14","SPC","NULL","3700000000","NULL"
"1682",4,3,513,7125,"11-1","Single Serve","White","Whole","Pt","Plastic","2023-08-23","2023-09-09","D14","CVTA","NULL","6600000000","NULL"
"1683",4,3,513,7123,"11-2","Extras","White","Whole","Gal","Plastic","2023-08-21","2023-09-07","DI","SPC","NULL","40","E"
"1684",4,3,513,7123,"11-2","Extras","White","Whole","Gal","Plastic","2023-08-21","2023-09-07","DI","CVTA","<","20","E"
"1685",4,3,513,7123,"11-2","Extras","White","Whole","Gal","Plastic","2023-08-21","2023-09-07","D7","SPC","NULL","50","E"
"1686",4,3,513,7123,"11-2","Extras","White","Whole","Gal","Plastic","2023-08-21","2023-09-07","D7","CVTA","<","20","E"
"1687",4,3,513,7123,"11-2","Extras","White","Whole","Gal","Plastic","2023-08-21","2023-09-07","D14","SPC","NULL","1000","NULL"
"1688",4,3,513,7123,"11-2","Extras","White","Whole","Gal","Plastic","2023-08-21","2023-09-07","D14","CVTA","<","20","E"
"1689",4,3,513,7124,"11-3","Extras","White","Whole","Qt","Glass","2023-08-21","2023-09-07","DI","SPC","NULL","80","E"
"1690",4,3,513,7124,"11-3","Extras","White","Whole","Qt","Glass","2023-08-21","2023-09-07","DI","CVTA","<","20","E"
"1691",4,3,513,7124,"11-3","Extras","White","Whole","Qt","Glass","2023-08-21","2023-09-07","D7","SPC","NULL","590","NULL"
"1692",4,3,513,7124,"11-3","Extras","White","Whole","Qt","Glass","2023-08-21","2023-09-07","D7","CVTA","NULL","660","NULL"
"1693",4,3,513,7124,"11-3","Extras","White","Whole","Qt","Glass","2023-08-21","2023-09-07","D14","SPC","NULL","1400000000","NULL"
"1694",4,3,513,7124,"11-3","Extras","White","Whole","Qt","Glass","2023-08-21","2023-09-07","D14","CVTA","NULL","1400000000","NULL"
"1695",4,3,513,7118,"12","Core","White","2%","½ Gal","Plastic","2023-08-21","2023-09-07","DI","SPC","NULL","20","E"
"1696",4,3,513,7118,"12","Core","White","2%","½ Gal","Plastic","2023-08-21","2023-09-07","DI","CVTA","<","20","E"
"1697",4,3,513,7118,"12","Core","White","2%","½ Gal","Plastic","2023-08-21","2023-09-07","D7","SPC","NULL","10","E"
"1698",4,3,513,7118,"12","Core","White","2%","½ Gal","Plastic","2023-08-21","2023-09-07","D7","CVTA","<","20","E"
"1699",4,3,513,7118,"12","Core","White","2%","½ Gal","Plastic","2023-08-21","2023-09-07","D14","SPC","NULL","1300","NULL"
"1700",4,3,513,7118,"12","Core","White","2%","½ Gal","Plastic","2023-08-21","2023-09-07","D14","CVTA","NULL","3100","NULL"
"1701",4,3,513,7119,"13","Core","White","Skim","½ Gal","Plastic","2023-08-21","2023-09-07","DI","SPC","NULL","40","E"
"1702",4,3,513,7119,"13","Core","White","Skim","½ Gal","Plastic","2023-08-21","2023-09-07","DI","CVTA","<","20","E"
"1703",4,3,513,7119,"13","Core","White","Skim","½ Gal","Plastic","2023-08-21","2023-09-07","D7","SPC","NULL","130","E"
"1704",4,3,513,7119,"13","Core","White","Skim","½ Gal","Plastic","2023-08-21","2023-09-07","D7","CVTA","NULL","200","E"
"1705",4,3,513,7119,"13","Core","White","Skim","½ Gal","Plastic","2023-08-21","2023-09-07","D14","SPC","NULL","49000000","NULL"
"1706",4,3,513,7119,"13","Core","White","Skim","½ Gal","Plastic","2023-08-21","2023-09-07","D14","CVTA","NULL","1600000000","NULL"
"1707",4,3,513,7120,"15","Single Serve","Chocolate","Whole","Pt","Plastic","2023-08-17","2023-09-03","DI","SPC","NULL","1100","NULL"
"1708",4,3,513,7120,"15","Single Serve","Chocolate","Whole","Pt","Plastic","2023-08-17","2023-09-03","DI","CVTA","<","20","E"
"1709",4,3,513,7120,"15","Single Serve","Chocolate","Whole","Pt","Plastic","2023-08-17","2023-09-03","D14","SPC","NULL","3700000","NULL"
"1710",4,3,513,7120,"15","Single Serve","Chocolate","Whole","Pt","Plastic","2023-08-17","2023-09-03","D14","CVTA","NULL","120000","NULL"
"1711",4,3,513,7121,"15-1","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-08-21","2023-09-07","DI","SPC","NULL","330","E"
"1712",4,3,513,7121,"15-1","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-08-21","2023-09-07","DI","CVTA","<","20","E"
"1713",4,3,513,7121,"15-1","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-08-21","2023-09-07","D7","SPC","NULL","330","E"
"1714",4,3,513,7121,"15-1","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-08-21","2023-09-07","D7","CVTA","<","20","E"
"1715",4,3,513,7121,"15-1","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-08-21","2023-09-07","D14","SPC","NULL","10000","NULL"
"1716",4,3,513,7121,"15-1","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-08-21","2023-09-07","D14","CVTA","<","20","E"
"1717",4,3,513,7122,"16","Single Serve","Latte","Whole","12 oz","Plastic","2023-08-17","2023-09-14","DI","SPC","NULL","8900","NULL"
"1718",4,3,513,7122,"16","Single Serve","Latte","Whole","12 oz","Plastic","2023-08-17","2023-09-14","DI","CVTA","<","20","E"
"1719",4,3,513,7122,"16","Single Serve","Latte","Whole","12 oz","Plastic","2023-08-17","2023-09-14","D14","SPC","<","10000","E"
"1720",4,3,513,7122,"16","Single Serve","Latte","Whole","12 oz","Plastic","2023-08-17","2023-09-14","D14","CVTA","<","20000","E"
"1721",78,2,513,7127,"21","Core","White","Whole","½ Gal","Plastic","2023-08-05","2023-08-23","DI","SPC","<","10","E"
"1722",78,2,513,7127,"21","Core","White","Whole","½ Gal","Plastic","2023-08-05","2023-08-23","DI","CVTA","<","20","E"
"1723",78,2,513,7127,"21","Core","White","Whole","½ Gal","Plastic","2023-08-05","2023-08-23","D14","SPC",">","400000","E"
"1724",78,2,513,7127,"21","Core","White","Whole","½ Gal","Plastic","2023-08-05","2023-08-23","D14","CVTA","NULL","120000","NULL"
"1725",78,2,513,7127,"21","Core","White","Whole","½ Gal","Plastic","2023-08-05","2023-08-23","D21","SPC","NULL","32000000","NULL"
"1726",78,2,513,7127,"21","Core","White","Whole","½ Gal","Plastic","2023-08-05","2023-08-23","D21","CVTA",">","400000","E"
"1727",78,2,513,7128,"21-1","Core","White","Whole","Pt","Plastic","2023-08-05","2023-08-23","DI","SPC","<","10","E"
"1728",78,2,513,7128,"21-1","Core","White","Whole","Pt","Plastic","2023-08-05","2023-08-23","DI","CVTA","<","20","E"
"1729",78,2,513,7128,"21-1","Core","White","Whole","Pt","Plastic","2023-08-05","2023-08-23","D14","SPC","NULL","1100000","NULL"
"1730",78,2,513,7128,"21-1","Core","White","Whole","Pt","Plastic","2023-08-05","2023-08-23","D14","CVTA","NULL","1200000","NULL"
"1731",78,2,513,7128,"21-1","Core","White","Whole","Pt","Plastic","2023-08-05","2023-08-23","D21","SPC","NULL","65000000","NULL"
"1732",78,2,513,7128,"21-1","Core","White","Whole","Pt","Plastic","2023-08-05","2023-08-23","D21","CVTA","NULL","52000000","NULL"
"1733",78,2,513,7129,"25","Single Serve","Chocolate","Whole","Pt","Plastic","2023-08-07","2023-08-25","DI","SPC","NULL","1100","NULL"
"1734",78,2,513,7129,"25","Single Serve","Chocolate","Whole","Pt","Plastic","2023-08-07","2023-08-25","DI","CVTA","<","20","E"
"1735",78,2,513,7129,"25","Single Serve","Chocolate","Whole","Pt","Plastic","2023-08-07","2023-08-25","D7","SPC","NULL","50","E"
"1736",78,2,513,7129,"25","Single Serve","Chocolate","Whole","Pt","Plastic","2023-08-07","2023-08-25","D7","CVTA","<","20","E"
"1737",78,2,513,7129,"25","Single Serve","Chocolate","Whole","Pt","Plastic","2023-08-07","2023-08-25","D14","SPC","NULL","11000","NULL"
"1738",78,2,513,7129,"25","Single Serve","Chocolate","Whole","Pt","Plastic","2023-08-07","2023-08-25","D14","CVTA","<","20","E"
"1739",78,2,513,7129,"25","Single Serve","Chocolate","Whole","Pt","Plastic","2023-08-07","2023-08-25","D21","SPC","NULL","60000","NULL"
"1740",78,2,513,7129,"25","Single Serve","Chocolate","Whole","Pt","Plastic","2023-08-07","2023-08-25","D21","CVTA","<","20","E"
"1741",78,2,513,7130,"25-1","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-08-07","2023-08-25","DI","SPC","NULL","1600","NULL"
"1742",78,2,513,7130,"25-1","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-08-07","2023-08-25","DI","CVTA","<","20","E"
"1743",78,2,513,7130,"25-1","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-08-07","2023-08-25","D7","SPC","NULL","100","E"
"1744",78,2,513,7130,"25-1","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-08-07","2023-08-25","D7","CVTA","<","20","E"
"1745",78,2,513,7130,"25-1","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-08-07","2023-08-25","D14","SPC","NULL","36000","NULL"
"1746",78,2,513,7130,"25-1","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-08-07","2023-08-25","D14","CVTA","NULL","32000","NULL"
"1747",78,2,513,7130,"25-1","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-08-07","2023-08-25","D21","SPC",">","400000000","E"
"1748",78,2,513,7130,"25-1","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-08-07","2023-08-25","D21","CVTA","NULL","1900000","NULL"
"1749",84,3,513,7132,"31","Core","White","Whole","½ Gal","Plastic","2023-08-14","2023-09-04","DI","SPC","NULL","60","E"
"1750",84,3,513,7132,"31","Core","White","Whole","½ Gal","Plastic","2023-08-14","2023-09-04","DI","CVTA","<","20","E"
"1751",84,3,513,7132,"31","Core","White","Whole","½ Gal","Plastic","2023-08-14","2023-09-04","D7","SPC","NULL","750","NULL"
"1752",84,3,513,7132,"31","Core","White","Whole","½ Gal","Plastic","2023-08-14","2023-09-04","D7","CVTA","NULL","760","NULL"
"1753",84,3,513,7132,"31","Core","White","Whole","½ Gal","Plastic","2023-08-14","2023-09-04","D14","SPC","NULL","18000000","NULL"
"1754",84,3,513,7132,"31","Core","White","Whole","½ Gal","Plastic","2023-08-14","2023-09-04","D14","CVTA","NULL","10000000","NULL"
"1755",84,3,513,7133,"31-1","Core","White","Whole","Qt","Plastic","2023-08-14","2023-09-04","DI","SPC","NULL","40","E"
"1756",84,3,513,7133,"31-1","Core","White","Whole","Qt","Plastic","2023-08-14","2023-09-04","DI","CVTA","<","20","E"
"1757",84,3,513,7133,"31-1","Core","White","Whole","Qt","Plastic","2023-08-14","2023-09-04","D7","SPC","NULL","50","E"
"1758",84,3,513,7133,"31-1","Core","White","Whole","Qt","Plastic","2023-08-14","2023-09-04","D7","CVTA","<","20","E"
"1759",84,3,513,7133,"31-1","Core","White","Whole","Qt","Plastic","2023-08-14","2023-09-04","D14","SPC","NULL","1100","NULL"
"1760",84,3,513,7133,"31-1","Core","White","Whole","Qt","Plastic","2023-08-14","2023-09-04","D14","CVTA","<","20","E"
"1761",30,2,513,7136,"41","Core","White","Whole","½ Gal","Plastic","2023-08-05","2023-08-24","DI","SPC","NULL","120","E"
"1762",30,2,513,7136,"41","Core","White","Whole","½ Gal","Plastic","2023-08-05","2023-08-24","DI","CVTA","<","20","E"
"1763",30,2,513,7136,"41","Core","White","Whole","½ Gal","Plastic","2023-08-05","2023-08-24","D14","SPC","NULL","37000000","NULL"
"1764",30,2,513,7136,"41","Core","White","Whole","½ Gal","Plastic","2023-08-05","2023-08-24","D14","CVTA","NULL","44000000","NULL"
"1765",30,2,513,7136,"41","Core","White","Whole","½ Gal","Plastic","2023-08-05","2023-08-24","D21","SPC","NULL","82000000","NULL"
"1766",30,2,513,7136,"41","Core","White","Whole","½ Gal","Plastic","2023-08-05","2023-08-24","D21","CVTA","NULL","100000000","NULL"
"1767",30,2,513,7141,"41-1","Extras","White","Whole","Qt","Plastic","2023-08-08","2023-08-27","DI","SPC","NULL","360","E"
"1768",30,2,513,7141,"41-1","Extras","White","Whole","Qt","Plastic","2023-08-08","2023-08-27","DI","CVTA","<","20","E"
"1769",30,2,513,7141,"41-1","Extras","White","Whole","Qt","Plastic","2023-08-08","2023-08-27","D7","SPC","NULL","600","NULL"
"1770",30,2,513,7141,"41-1","Extras","White","Whole","Qt","Plastic","2023-08-08","2023-08-27","D7","CVTA","<","20","E"
"1771",30,2,513,7141,"41-1","Extras","White","Whole","Qt","Plastic","2023-08-08","2023-08-27","D14","SPC","NULL","41000","NULL"
"1772",30,2,513,7141,"41-1","Extras","White","Whole","Qt","Plastic","2023-08-08","2023-08-27","D14","CVTA","NULL","5400","NULL"
"1773",30,2,513,7141,"41-1","Extras","White","Whole","Qt","Plastic","2023-08-08","2023-08-27","D21","SPC","NULL","27000000","NULL"
"1774",30,2,513,7141,"41-1","Extras","White","Whole","Qt","Plastic","2023-08-08","2023-08-27","D21","CVTA","NULL","60000","NULL"
"1775",30,2,513,7137,"42","Core","White","2%","½ Gal","Plastic","2023-08-07","2023-08-26","DI","SPC","NULL","470","NULL"
"1776",30,2,513,7137,"42","Core","White","2%","½ Gal","Plastic","2023-08-07","2023-08-26","DI","CVTA","<","20","E"
"1777",30,2,513,7137,"42","Core","White","2%","½ Gal","Plastic","2023-08-07","2023-08-26","D7","SPC","NULL","570","NULL"
"1778",30,2,513,7137,"42","Core","White","2%","½ Gal","Plastic","2023-08-07","2023-08-26","D7","CVTA","<","20","E"
"1779",30,2,513,7137,"42","Core","White","2%","½ Gal","Plastic","2023-08-07","2023-08-26","D14","SPC","NULL","420000","NULL"
"1780",30,2,513,7137,"42","Core","White","2%","½ Gal","Plastic","2023-08-07","2023-08-26","D14","CVTA","<","20","E"
"1781",30,2,513,7137,"42","Core","White","2%","½ Gal","Plastic","2023-08-07","2023-08-26","D21","SPC","NULL","150000000","NULL"
"1782",30,2,513,7137,"42","Core","White","2%","½ Gal","Plastic","2023-08-07","2023-08-26","D21","CVTA","<","20","E"
"1783",30,2,513,7138,"43","Core","White","Skim","½ Gal","Plastic","2023-08-05","2023-08-24","DI","SPC","NULL","160","E"
"1784",30,2,513,7138,"43","Core","White","Skim","½ Gal","Plastic","2023-08-05","2023-08-24","DI","CVTA","NULL","20","E"
"1785",30,2,513,7138,"43","Core","White","Skim","½ Gal","Plastic","2023-08-05","2023-08-24","D14","SPC","NULL","23000000","NULL"
"1786",30,2,513,7138,"43","Core","White","Skim","½ Gal","Plastic","2023-08-05","2023-08-24","D14","CVTA","NULL","64000000","NULL"
"1787",30,2,513,7138,"43","Core","White","Skim","½ Gal","Plastic","2023-08-05","2023-08-24","D21","SPC","NULL","310000000","NULL"
"1788",30,2,513,7138,"43","Core","White","Skim","½ Gal","Plastic","2023-08-05","2023-08-24","D21","CVTA","NULL","110000000","NULL"
"1789",30,2,513,7140,"43-1","Extras","White","Skim","Gal","Plastic","2023-08-08","2023-08-27","DI","SPC","NULL","610","NULL"
"1790",30,2,513,7140,"43-1","Extras","White","Skim","Gal","Plastic","2023-08-08","2023-08-27","DI","CVTA","<","20","E"
"1791",30,2,513,7140,"43-1","Extras","White","Skim","Gal","Plastic","2023-08-08","2023-08-27","D7","SPC","NULL","570","NULL"
"1792",30,2,513,7140,"43-1","Extras","White","Skim","Gal","Plastic","2023-08-08","2023-08-27","D7","CVTA","<","20","E"
"1793",30,2,513,7140,"43-1","Extras","White","Skim","Gal","Plastic","2023-08-08","2023-08-27","D14","SPC","NULL","13000","NULL"
"1794",30,2,513,7140,"43-1","Extras","White","Skim","Gal","Plastic","2023-08-08","2023-08-27","D14","CVTA","NULL","20000","NULL"
"1795",30,2,513,7140,"43-1","Extras","White","Skim","Gal","Plastic","2023-08-08","2023-08-27","D21","SPC","NULL","180000000","NULL"
"1796",30,2,513,7140,"43-1","Extras","White","Skim","Gal","Plastic","2023-08-08","2023-08-27","D21","CVTA","NULL","37000000","NULL"
"1797",30,2,513,7139,"44","Core","White","1%","½ Gal","Plastic","2023-08-07","2023-08-26","DI","SPC","NULL","260","E"
"1798",30,2,513,7139,"44","Core","White","1%","½ Gal","Plastic","2023-08-07","2023-08-26","DI","CVTA","<","20","E"
"1799",30,2,513,7139,"44","Core","White","1%","½ Gal","Plastic","2023-08-07","2023-08-26","D7","SPC","NULL","280","E"
"1800",30,2,513,7139,"44","Core","White","1%","½ Gal","Plastic","2023-08-07","2023-08-26","D7","CVTA","<","20","E"
"1801",30,2,513,7139,"44","Core","White","1%","½ Gal","Plastic","2023-08-07","2023-08-26","D14","SPC","NULL","790","NULL"
"1802",30,2,513,7139,"44","Core","White","1%","½ Gal","Plastic","2023-08-07","2023-08-26","D14","CVTA","NULL","160","E"
"1803",30,2,513,7139,"44","Core","White","1%","½ Gal","Plastic","2023-08-07","2023-08-26","D21","SPC","NULL","8200000","NULL"
"1804",30,2,513,7139,"44","Core","White","1%","½ Gal","Plastic","2023-08-07","2023-08-26","D21","CVTA","NULL","5000000","NULL"
"1805",26,2,513,7143,"51","Core","White","Whole","Qt","Glass","2023-08-07","NULL","DI","SPC","NULL","81","E"
"1806",26,2,513,7143,"51","Core","White","Whole","Qt","Glass","2023-08-07","NULL","DI","CVTA","<","20","E"
"1807",26,2,513,7143,"51","Core","White","Whole","Qt","Glass","2023-08-07","NULL","D7","SPC","NULL","50","E"
"1808",26,2,513,7143,"51","Core","White","Whole","Qt","Glass","2023-08-07","NULL","D7","CVTA","<","20","E"
"1809",26,2,513,7143,"51","Core","White","Whole","Qt","Glass","2023-08-07","NULL","D14","SPC","NULL","110","E"
"1810",26,2,513,7143,"51","Core","White","Whole","Qt","Glass","2023-08-07","NULL","D14","CVTA","<","20","E"
"1811",26,2,513,7144,"52","Core","White","2%","Qt","Glass","2023-08-07","NULL","DI","SPC","NULL","20","E"
"1812",26,2,513,7144,"52","Core","White","2%","Qt","Glass","2023-08-07","NULL","DI","CVTA","<","20","E"
"1813",26,2,513,7144,"52","Core","White","2%","Qt","Glass","2023-08-07","NULL","D7","SPC","NULL","100","E"
"1814",26,2,513,7144,"52","Core","White","2%","Qt","Glass","2023-08-07","NULL","D7","CVTA","<","20","E"
"1815",26,2,513,7144,"52","Core","White","2%","Qt","Glass","2023-08-07","NULL","D14","SPC","NULL","27000","NULL"
"1816",26,2,513,7144,"52","Core","White","2%","Qt","Glass","2023-08-07","NULL","D14","CVTA","NULL","35000","NULL"
"1817",26,2,513,7145,"53","Core","White","Skim","Qt","Glass","2023-08-07","NULL","DI","SPC","NULL","60","E"
"1818",26,2,513,7145,"53","Core","White","Skim","Qt","Glass","2023-08-07","NULL","DI","CVTA","<","20","E"
"1819",26,2,513,7145,"53","Core","White","Skim","Qt","Glass","2023-08-07","NULL","D7","SPC","NULL","80","E"
"1820",26,2,513,7145,"53","Core","White","Skim","Qt","Glass","2023-08-07","NULL","D7","CVTA","<","20","E"
"1821",26,2,513,7145,"53","Core","White","Skim","Qt","Glass","2023-08-07","NULL","D14","SPC","NULL","8500000","NULL"
"1822",26,2,513,7145,"53","Core","White","Skim","Qt","Glass","2023-08-07","NULL","D14","CVTA","NULL","8300000","NULL"
