"","lot_id","unit_id","N0","spoilage_type","STorAT","time","N","logN"
"313.21",16,37,0.809300278412451,"PPC","ST_36",21,307599045.705023,8.48798498377671
"314.21",16,39,6.13535969362704,"PPC","ST_2",21,16184610.6448513,7.20910225598904
"315.21",16,46,17.8072904608519,"PPC","ST_17",21,3282235.79611943,6.51616977759308
"316.21",16,52,0.449945983597466,"PPC","ST_2",21,18333876.2548939,7.26325429573894
"317.21",16,57,12.1292663130446,"PPC","ST_75",21,55972650.249966,7.74797587081036
"318.21",16,66,0.729600584436165,"PPC","ST_52",21,113703564.543817,8.05577407979279
"319.21",16,72,0.834700967786591,"PPC","ST_13",21,145401965.02405,8.16257027580318
"320.21",16,73,0.0327667532811479,"PPC","ST_13",21,136481185.597837,8.13507278651074
"321.21",16,74,0.0671055032106311,"PPC","ST_52",21,20795.3477080587,4.31796618637101
"322.21",16,77,2.94534003217313,"PPC","ST_13",21,152199888.062391,8.18241433302651
"323.21",16,80,2.58162884033389,"PPC","ST_9",21,3223053.56055834,6.50826752265837
"324.21",16,84,183.227273125809,"PPC","ST_9",21,141976013.180532,8.15221497661342
"325.21",16,85,10.3313434174178,"PPC","ST_52",21,3367377.82750361,6.52729184795745
"326.21",16,87,0.0828114493254637,"PPC","ST_13",21,143589336.235068,8.15712218791302
"327.21",16,88,19.3148433061736,"PPC","ST_81",21,204605740.589686,8.31091781447609
"328.21",16,94,1.91125090945962,"PPC","ST_102",21,11776.2019900004,4.07100524624531
"329.21",16,95,0.194320007633839,"PPC","ST_52",21,26712778.0986463,7.42671905650404
"330.21",16,96,0.104462755551118,"PPC","ST_24",21,14978677.6483652,7.17547347455389
"331.21",16,100,5.315898275794,"PPC","ST_56",21,194187456.822837,8.28822117403462
"332.21",17,4,0.106865875585843,"PPC","ST_13",21,105168140.903265,8.02188419680026
"333.21",17,14,517.97798365696,"PPC","ST_9",21,98637253.2864793,7.99404097012525
"334.21",17,21,6026.39217504698,"PPC","ST_56",21,129481166.203348,8.11220660232613
"335.21",17,24,0.573299260424294,"PPC","ST_17",21,3191976.9050344,6.5040597404317
"336.21",17,28,0.480824829281935,"PPC","ST_24",21,945932.658623876,5.9758602198806
"337.21",17,32,1.94397708104354,"PPC","ST_52",21,18153127.3070369,7.25895145334976
"338.21",17,37,0.312949771198656,"PPC","ST_13",21,134143896.57771,8.12757091746325
"339.21",17,39,2.54943955568571,"PPC","ST_36",21,369124730.812071,8.56717314325962
"340.21",17,69,0.804604370245016,"PPC","ST_9",21,1522403.23302937,6.18252969756307
"341.21",17,70,12.9139009611115,"PPC","ST_56",21,141369650.288512,8.15035618366905
"342.21",17,78,0.460921495790972,"PPC","ST_100",21,95555323.8855618,7.98025488887622
"343.21",17,83,0.284413648332882,"PPC","ST_13",21,131503734.406452,8.11893808597473
"344.21",17,84,6.07916333367035,"PPC","ST_23",21,49881724.0730356,7.69794145568192
"345.21",17,86,0.943877356157811,"PPC","ST_2",21,32133.0198504644,4.50695154231976
"346.21",17,87,2.17473957062651,"PPC","ST_48",21,27419555.9405805,7.43806041711589
"347.21",17,92,1.71233351414051,"PPC","ST_17",21,62614.7958687175,4.79667696907106
"348.21",17,95,0.261126340368435,"PPC","ST_81",21,79437450.5401323,7.90002529749488
"349.21",17,98,71.2182506415179,"PPC","ST_6",21,74029759.0335633,7.86940633575848
"350.21",17,99,0.116902758725417,"PPC","ST_9",21,200018331.914182,8.30106980108559
"351.21",18,15,1484.44053370207,"PPC","ST_9",21,284240569.716861,8.45368606495918
"352.21",18,20,0.844675826481994,"PPC","ST_17",21,243427649.693933,8.3863699059709
"353.21",18,26,161.981538045546,"PPC","ST_81",21,10021042.1374916,7.00091288830043
"354.21",18,32,0.168526113393008,"PPC","ST_56",21,165372137.059425,8.21846233870693
"355.21",18,36,1.24644719214347,"PPC","ST_102",21,10935.0317623638,4.03882004884593
"356.21",18,37,1.71958434540504,"PPC","ST_17",21,260714.262037883,5.41616478933839
"357.21",18,56,7.19635554844819,"PPC","ST_56",21,163314604.451145,8.21302502337071
"358.21",18,60,10.4357633318407,"PPC","ST_6",21,31861122.547566,7.50326107302272
"359.21",18,62,1.49966519701912,"PPC","ST_9",21,142252853.339102,8.15306098632896
"360.21",18,66,30.1793834292901,"PPC","ST_81",21,926423.731520703,5.96680967153068
"361.21",18,69,1.47377288142901,"PPC","ST_13",21,117584622.624748,8.07035052968328
"362.21",18,99,28.4685244955308,"PPC","ST_23",21,60364969.1095744,7.78078498272785
"363.21",18,100,118.659691603695,"PPC","ST_36",21,146798243.704795,8.16672085970894
"364.21",19,3,0.030737572282554,"PPC","ST_13",21,136762726.497865,8.13596775029343
"365.21",19,20,5.6458756133659,"PPC","ST_9",21,177154891.231479,8.24835314766844
"366.21",19,24,3.28531808337283,"PPC","ST_102",21,7738.2020626887,3.8886400659855
"367.21",19,28,0.0268460077649726,"PPC","ST_52",21,46496870.3596949,7.66742372211025
"368.21",19,31,38.8172748427604,"PPC","ST_9",21,34932488.2503959,7.54322952165049
"369.21",19,37,3.23992226478678,"PPC","ST_9",21,17764.419911568,4.24955103038328
"370.21",19,41,4.39686227716319,"PPC","ST_52",21,112423692.667732,8.05085784602436
"371.21",19,43,3.46978373400713,"PPC","ST_6",21,3231.49547503273,3.50940355212943
"372.21",19,45,6.18311728971581,"PPC","ST_9",21,25518473.7814411,7.40685469637674
"373.21",19,47,48.108564663983,"PPC","ST_102",21,30439821.522854,7.48344210171657
"374.21",19,49,0.217138518004999,"PPC","ST_9",21,57776969.6943448,7.76175476008457
"375.21",19,51,1.27206582330485,"PPC","ST_9",21,4562797.97038938,6.65923123969365
"376.21",19,56,12.4916921820892,"PPC","ST_13",21,131598593.109769,8.11925124636054
"377.21",19,59,2.65812982095815,"PPC","ST_24",21,49485621.4358674,7.6944790284653
"378.21",19,63,1.63217785875512,"PPC","ST_36",21,432320166.417874,8.63580549451984
"379.21",19,69,0.194492761844156,"PPC","ST_23",21,56117316.6803147,7.74909689651895
"380.21",19,72,11.9798427824189,"PPC","ST_13",21,110139548.327723,8.04194329114672
"381.21",19,78,99.3043374773237,"PPC","ST_13",21,135954405.524011,8.13339328521346
"382.21",19,82,0.0551358035004458,"PPC","ST_24",21,2239.94234254121,3.3502368394777
"383.21",19,84,1.31933957652919,"PPC","ST_23",21,49538846.3730447,7.69494588881311
"384.21",19,97,0.227835043074094,"PPC","ST_81",21,29138668.5369684,7.46446970322469
"385.21",19,100,0.00914331820185036,"PPC","ST_13",21,147316454.155341,8.16825125702443
"386.21",20,8,3.3694897831562,"PPC","ST_23",21,54239398.896035,7.7343148678505
"387.21",20,20,0.144919829243015,"PPC","ST_13",21,123861077.517235,8.09293485379202
"388.21",20,21,5.60018588897522,"PPC","ST_9",21,63886782.9398829,7.80541101950429
"389.21",20,22,0.0130153011634369,"PPC","ST_9",21,260165.775647719,5.41525016530424
"390.21",20,41,799.177801720095,"PPC","ST_23",21,58632645.7082847,7.7681394914999
"391.21",20,45,11.7911228927469,"PPC","ST_52",21,114543528.303881,8.05897055663051
"392.21",20,47,214.74536893566,"PPC","ST_36",21,224723703.070338,8.35164888269834
"393.21",20,49,29.317645200478,"PPC","ST_102",21,2905933.3971558,6.4632856562183
"394.21",20,52,7.01371895264924,"PPC","ST_102",21,8699281.88191611,6.93948340346996
"395.21",20,57,5.40983096651585,"PPC","ST_2",21,16205567.9966593,7.20966425742882
"396.21",20,59,1737.68566392906,"PPC","ST_9",21,144450300.246652,8.15971844888239
"397.21",20,64,138.548409951753,"PPC","ST_24",21,22806282.0759159,7.35805449152302
"398.21",20,77,0.53766832267125,"PPC","ST_9",21,121259202.416486,8.08371470733241
"399.21",20,79,0.661667403352159,"PPC","ST_9",21,114917974.285319,8.06038796186862
"400.21",20,82,4.51767164112028,"PPC","ST_52",21,10008913.3005232,7.00038692730891
"401.21",20,83,0.0156682068633499,"PPC","ST_41",21,19096541.3157474,7.28095471680254
"402.21",20,85,0.361546457157556,"PPC","ST_6",21,8623681.01340783,6.93569268375652
"403.21",20,88,87.3601644130835,"PPC","ST_17",21,1554934.07536624,6.19171198094383
"404.21",20,97,28.9647091536015,"PPC","ST_17",21,274349005.277916,8.43830338988987
"405.21",20,99,1.61656395867444,"PPC","ST_9",21,79676070.1862825,7.90132790550474
"406.21",21,8,0.0302496202061635,"PPC","ST_23",21,41.7927648347521,1.6211011032029
"407.21",21,10,0.394163507156791,"PPC","ST_9",21,70398268.1717283,7.8475619754388
"408.21",21,13,16.0471216571063,"PPC","ST_52",21,106275504.373463,8.02643317476447
"409.21",21,26,73.0362576635198,"PPC","ST_9",21,108225046.57039,8.03432778136678
"410.21",21,34,398.580330877855,"PPC","ST_48",21,12665057.9712785,7.1026071820104
"411.21",21,38,0.61820569871458,"PPC","ST_9",21,57991375.1477367,7.76336340728232
"412.21",21,39,0.0402071028323513,"PPC","ST_2",21,8705623.18462778,6.93979986516706
"413.21",21,49,41.6820873971207,"PPC","ST_52",21,85604648.4963911,7.93249734833975
"414.21",21,50,2.24061701868961,"PPC","ST_41",21,149298676.321981,8.17405595729899
"415.21",21,58,0.0942127214516926,"PPC","ST_24",21,277996.362267295,5.44403911297715
"416.21",21,63,1.53858435568623,"PPC","ST_13",21,133546439.673772,8.12563231429191
"417.21",21,74,1.72753584258257,"PPC","ST_9",21,173919324.445135,8.24034783981536
"418.21",21,82,2.71309952005283,"PPC","ST_23",21,47101863.2474173,7.67303808721523
"419.21",21,83,0.29135866056171,"PPC","ST_36",21,81520.6078704321,4.91126740939128
"420.21",21,85,1.01382192714666,"PPC","ST_17",21,225337926.031666,8.35283429283388
"421.21",21,97,7.15130309761267,"PPC","ST_6",21,48858847.1317768,7.68894321519135
"422.21",21,98,47.5431308610161,"PPC","ST_100",21,70865841.4704367,7.85043694836147
"423.21",22,3,1.91090244611023,"PPC","ST_52",21,2441664.00362893,6.3876859006369
"424.21",22,8,0.203664364686777,"PPC","ST_9",21,7727637.06827734,6.88804671706353
"425.21",22,10,2.85682792419196,"PPC","ST_100",21,62955658.6375044,7.7990347718481
"426.21",22,11,1.43554271568354,"PPC","ST_2",21,16611606.0315843,7.22041162263421
"427.21",22,24,364.413557145151,"PPC","ST_17",21,386664176.292856,8.58733393737169
"428.21",22,25,1.88122503863108,"PPC","ST_2",21,1879997.67012474,6.27415731104421
"429.21",22,41,4.01931161582669,"PPC","ST_41",21,151607052.496596,8.18071940439046
"430.21",22,43,4.99072054948806,"PPC","ST_9",21,90353841.1802254,7.95594662029391
"431.21",22,44,0.430287328641568,"PPC","ST_36",21,244298063.741576,8.3879200248544
"432.21",22,45,1.04415266743846,"PPC","ST_52",21,409995.174799981,5.61277874557321
"433.21",22,46,2.77273846662554,"PPC","ST_9",21,156749249.768699,8.19520547089291
"434.21",22,49,0.220140714386025,"PPC","ST_102",21,970358.436480995,5.9869321860515
"435.21",22,53,2.0807247309274,"PPC","ST_9",21,199316268.788689,8.29954274855897
"436.21",22,54,4.21419488308757,"PPC","ST_2",21,1603217.84008291,6.20499253690076
"437.21",22,57,2.18277999005457,"PPC","ST_13",21,144716096.317776,8.16051683901957
"438.21",22,66,13.3244350016933,"PPC","ST_2",21,13786500.5256032,7.13945404171667
"439.21",22,73,0.173477186542052,"PPC","ST_6",21,28963335.937623,7.46184858155359
"440.21",22,74,19.3937913532501,"PPC","ST_48",21,51759918.2979259,7.71399358213537
"441.21",22,82,0.19864989957195,"PPC","ST_13",21,132836806.266453,8.12331842551164
"442.21",22,87,47.5247686404091,"PPC","ST_17",21,469562631.599071,8.67169352789871
"443.21",22,89,1.35206204719379,"PPC","ST_13",21,137052224.524743,8.1368860890618
"444.21",22,95,0.0321354480587211,"PPC","ST_81",21,65566.6029926058,4.81668268344106
"445.21",22,96,87.9993040144144,"PPC","ST_23",21,55183292.0317047,7.74180760532325
"446.21",22,100,1.76949127933667,"PPC","ST_23",21,52939668.3742421,7.72378121645744
"447.21",23,8,152.545186580369,"PPC","ST_48",21,1939037.40742339,6.28758618745975
"448.21",23,9,30.0018412980393,"PPC","ST_52",21,29469288.8133935,7.46936965508489
"449.21",23,15,2.47438380222713,"PPC","ST_100",21,85954694.0656961,7.93426959889583
"450.21",23,24,0.370785253247351,"PPC","ST_9",21,179635442.204884,8.25439202740615
"451.21",23,27,8.12971940834451,"PPC","ST_24",21,39335624.0360747,7.59478604438119
"452.21",23,28,70.2907983618706,"PPC","ST_36",21,476227407.006061,8.67781438554385
"453.21",23,36,30.8239515965051,"PPC","ST_100",21,76355648.1387277,7.88284116797732
"454.21",23,44,11.1684748384581,"PPC","ST_13",21,128470809.026532,8.10880445903798
"455.21",23,71,39.367350087816,"PPC","ST_17",21,372194364.615841,8.57076979320428
"456.21",23,76,5.62785560146821,"PPC","ST_13",21,124402893.159068,8.09483048058316
"457.21",23,82,63.867217238161,"PPC","ST_36",21,485070896.042117,8.68580521800374
"458.21",23,85,12.4073082465607,"PPC","ST_52",21,1308438.32620512,6.11675325680392
"459.21",23,86,180.438092855334,"PPC","ST_81",21,189931041.586093,8.27859594992835
"460.21",23,87,1.38176213047847,"PPC","ST_56",21,137003934.366206,8.13673303904691
"461.21",23,96,1.1990653341545,"PPC","ST_48",21,101692270.718736,8.00728794494076
"462.21",23,98,1.49476464969685,"PPC","ST_13",21,129911617.43287,8.1136479898828
"463.21",23,99,13.7284030225733,"PPC","ST_13",21,143285754.765866,8.15620301570021
"464.21",24,9,1559.45649209725,"PPC","ST_9",21,97807151.6836604,7.99037061167097
"465.21",24,16,2.05251949885939,"PPC","ST_52",21,129200498.030827,8.11126418774284
"466.21",24,19,71.6304698973739,"PPC","ST_13",21,130352794.935111,8.11512034744821
"467.21",24,24,16.1348635688445,"PPC","ST_6",21,23384736.2272355,7.36893247556151
"468.21",24,26,0.176630685060258,"PPC","ST_92",21,373913346.060911,8.57277096667111
"469.21",24,33,77.3020982043062,"PPC","ST_9",21,143265253.264629,8.15614087186806
"470.21",24,37,135.291113083619,"PPC","ST_52",21,104784123.274875,8.02029548401737
"471.21",24,40,0.538198695547475,"PPC","ST_81",21,6478333.75339992,6.81146331840804
"472.21",24,55,0.437668401982373,"PPC","ST_9",21,77823055.1982753,7.8911082764511
"473.21",24,64,2.35883590651503,"PPC","ST_9",21,42522338.8104915,7.62861714354074
"474.21",24,72,5.52355508440321,"PPC","ST_41",21,237584988.489208,8.37581899682154
"475.21",24,76,794.181697647723,"PPC","ST_17",21,197689127.666545,8.295982785023
"476.21",24,79,538.583526652158,"PPC","ST_9",21,64462156.2989044,7.8093048288377
"477.21",24,99,1.62776300069488,"PPC","ST_9",21,111182524.610615,8.04603653129645
"478.21",25,2,0.630205071988448,"PPC","ST_9",21,31577980.3234454,7.49938434978778
"479.21",25,6,1.47494044572962,"PPC","ST_13",21,116132604.267471,8.06495416517846
"480.21",25,9,1.32074078159186,"PPC","ST_24",21,39925.0568828103,4.60124554356752
"481.21",25,18,69.6205130098088,"PPC","ST_9",21,71369011.3521136,7.85350968068161
"482.21",25,22,1.82079371439701,"PPC","ST_9",21,151556181.453268,8.18057365443704
"483.21",25,23,2.37141493807858,"PPC","ST_9",21,60176793.0934752,7.77942903985276
"484.21",25,28,0.467215541759397,"PPC","ST_24",21,8028515.46629192,6.90463524834204
"485.21",25,30,25.426916841476,"PPC","ST_81",21,3438698.56078545,6.53639410687019
"486.21",25,31,16.1322049596907,"PPC","ST_13",21,159151247.172462,8.20181004627462
"487.21",25,35,0.840568731560059,"PPC","ST_13",21,120221720.549541,8.0799829390695
"488.21",25,39,2.62839644353973,"PPC","ST_23",21,48801238.6389051,7.68843084510137
"489.21",25,42,4.61536022407922,"PPC","ST_9",21,73088674.2757328,7.86385008447317
"490.21",25,52,1.31731557586184,"PPC","ST_13",21,127993973.434534,8.107189521478
"491.21",25,55,1.53021277911908,"PPC","ST_13",21,124915567.806899,8.09661656640706
"492.21",25,64,0.421077804132436,"PPC","ST_13",21,131861180.083358,8.12011695811629
"493.21",25,65,5.43171512662337,"PPC","ST_9",21,133914096.259741,8.12682629475362
"494.21",25,71,131.559847918153,"PPC","ST_9",21,141225183.983736,8.14991214919395
"495.21",25,72,7.14379319115255,"PPC","ST_9",21,171981633.927282,8.2354820706871
"496.21",25,81,1.22981885218192,"PPC","ST_81",21,1232.14616397861,3.09066222929281
"497.21",25,84,14.2146169434073,"PPC","ST_9",21,155932307.6263,8.19293610601746
"498.21",25,87,25.2324705859437,"PPC","ST_52",21,119939126.589057,8.07896088192935
"499.21",25,89,114.085044860896,"PPC","ST_100",21,78537325.081519,7.89507610546357
"500.21",25,91,0.306802456222484,"PPC","ST_41",21,68948222.3965418,7.8385230737994
"501.21",25,94,11.3138224979006,"PPC","ST_81",21,347828848.221777,8.54136559866717
"502.21",26,1,0.0190131399025474,"PPC","ST_41",21,27575.9460594706,4.44053042088955
"503.21",26,5,0.80250587607758,"PPC","ST_9",21,76055499.3345282,7.88113062199574
"504.21",26,15,18.7023718727875,"PPC","ST_52",21,118419303.183101,8.07342250122644
"505.21",26,22,0.0813365288519494,"PPC","ST_13",21,128618843.233094,8.10930459932432
"506.21",26,23,3.32873810915514,"PPC","ST_56",21,199966874.013481,8.3009580575405
"507.21",26,26,0.00860640535560554,"PPC","ST_6",21,16383605.4480714,7.21440948069047
"508.21",26,27,2.07125056920116,"PPC","ST_23",21,50825467.1936552,7.70608137941424
"509.21",26,38,1.57982837131054,"PPC","ST_13",21,140843367.833864,8.14873640133265
"510.21",26,39,0.858682384555812,"PPC","ST_13",21,145266785.785087,8.16216632731117
"511.21",26,43,0.497935720861014,"PPC","ST_9",21,58755332.470755,7.76904728809322
"512.21",26,47,0.265602191695601,"PPC","ST_52",21,2345.01685240708,3.37014596810914
"513.21",26,63,14.3792515151429,"PPC","ST_23",21,51294048.4587926,7.71006697775413
"514.21",26,66,0.0388458453928378,"PPC","ST_9",21,1924921.40723052,6.2844130023625
"515.21",26,69,6.79551098583725,"PPC","ST_24",21,49906301.7365403,7.69815538804039
"516.21",26,75,0.615614554624328,"PPC","ST_52",21,4513319.33704325,6.65449606283752
"517.21",26,77,6.74631004051512,"PPC","ST_9",21,53085648.232031,7.72497712492151
"518.21",27,2,3.67178424956662,"PPC","ST_24",21,62259000.6484853,7.79420214531644
"519.21",27,4,2.7443050470449,"PPC","ST_13",21,117956035.390613,8.07172016709344
"520.21",27,7,12.737291255647,"PPC","ST_9",21,21345849.6666358,7.32931344647598
"521.21",27,9,0.0810124793200238,"PPC","ST_36",21,355118153.82444,8.55037287422856
"522.21",27,16,0.166603245375656,"PPC","ST_9",21,1686442.6811731,6.22697158497185
"523.21",27,43,8.01341245680569,"PPC","ST_9",21,105838616.992429,8.02464415623159
"524.21",27,44,3.56423323827201,"PPC","ST_52",21,127324783.795012,8.10491294739121
"525.21",27,46,34.9444972526462,"PPC","ST_81",21,239210056.531863,8.37877943369634
"526.21",27,55,18.0777251383203,"PPC","ST_13",21,128282032.741038,8.10816583308694
"527.21",27,56,17.2310456728004,"PPC","ST_13",21,129178709.305863,8.11119094095847
"528.21",27,60,11.8842835604087,"PPC","ST_23",21,55739133.9930521,7.74616021688966
"529.21",27,68,0.0101135958673532,"PPC","ST_9",21,19052220.7886346,7.27994560573532
"530.21",27,75,0.450325416392434,"PPC","ST_2",21,16303145.7101472,7.21227141009406
"531.21",27,80,1.77226791615265,"PPC","ST_81",21,425605822.013357,8.62900756019625
"532.21",27,86,26.203535150925,"PPC","ST_9",21,95508023.667727,7.98003985837162
"533.21",27,87,0.200833592070317,"PPC","ST_41",21,6105445.10315971,6.78571733065596
"534.21",27,93,0.618395622351636,"PPC","ST_92",21,410384425.207109,8.61319087019596
"535.21",28,4,4.97543689162297,"PPC","ST_13",21,155611906.723513,8.19204282418633
"536.21",28,14,0.485876825296979,"PPC","ST_52",21,59083038.9931708,7.77146282557053
"537.21",28,22,2.21680844693173,"PPC","ST_48",21,280556089.84779,8.44801970008844
"538.21",28,26,14.8164746542706,"PPC","ST_52",21,113317952.382198,8.05429871836211
"539.21",28,40,1.58087289044688,"PPC","ST_17",21,9700376.17194954,6.98678857614606
"540.21",28,42,4.38645728936932,"PPC","ST_17",21,14685319.176107,7.16688339007677
"541.21",28,43,6.34712189575797,"PPC","ST_9",21,105686599.100833,8.02401992292214
"542.21",28,59,0.575788128294286,"PPC","ST_9",21,102529353.569436,8.0108482192279
"543.21",28,65,0.238469309841655,"PPC","ST_13",21,122542497.247271,8.08828672640934
"544.21",28,77,0.119233115968468,"PPC","ST_9",21,74524136.2469988,7.87229695115437
"545.21",28,79,29.0880377278214,"PPC","ST_100",21,87667801.8361993,7.94284011728347
"546.21",28,84,8.13719328942423,"PPC","ST_41",21,106162350.22009,8.02597052436578
"547.21",28,90,136.33340408705,"PPC","ST_52",21,99816604.586403,7.99920279259413
